id,release_date,revenue,title,vote_average,vote_count
71679,9/12/2012,240159255,Resident Evil: Retribution,5.6,1618
71688,12/30/2011,114956699,The Iron Lady,6.2,540
71859,9/28/2011,6038942,We Need to Talk About Kevin,7.4,687
71864,8/15/2012,51854875,The Odd Life of Timothy Green,6.6,392
71880,11/11/2011,149673788,Jack and Jill,4,619
72105,6/29/2012,549368315,Ted,6.3,4811
72113,9/16/2011,27603069,Carnage,7,760
72190,6/20/2013,531865000,World War Z,6.7,5683
72197,3/12/2012,118338361,The Pirates! In an Adventure with Scientists!,6.4,379
72207,4/27/2012,53909751,The Five-Year Engagement,5.7,466
72213,9/30/2011,34522221,Courageous,6.8,77
72331,6/20/2012,112265139,Abraham Lincoln: Vampire Hunter,5.5,1297
72358,3/7/2012,22044277,A Thousand Words,6,381
72387,4/16/2012,40346186,Safe,6.3,808
72431,1/19/2012,50365377,Red Tails,5.9,180
72432,9/23/2011,68945,Puncture,6.5,119
72477,10/14/2011,957240,Texas Killing Fields,5.7,133
72545,1/19/2012,355692760,Journey 2: The Mysterious Island,5.8,1050
72559,3/26/2013,371876278,G.I. Joe: Retaliation,5.4,3045
72570,2/5/2012,196114570,The Vow,7,1328
72571,10/19/2011,205703818,Paranormal Activity 3,5.9,685
72710,3/22/2013,63327201,The Host,6,1859
72784,10/14/2014,10076790,The Loft,6.4,500
72976,11/9/2012,275293450,Lincoln,6.7,1456
73499,10/27/2011,3696232,The Double,5.8,226
73567,9/10/2011,3665069,Killer Joe,6.4,433
73723,3/1/2012,348840316,The Lorax,6.3,1048
73873,12/21/2011,5634828,Albert Nobbs,6.2,136
73937,10/13/2011,7448385,The Big Year,5.6,252
74306,9/9/2011,122550,God Bless America,7,373
74308,4/24/2011,72689,Detachment,7.3,343
74387,1/6/2012,6483963,Goon,6.5,338
74465,12/22/2011,120081841,We Bought a Zoo,6.5,928
74513,11/2/2011,10759,Special Forces,6.4,132
74534,11/28/2011,136836156,The Best Exotic Marigold Hotel,6.9,468
74643,5/15/2011,133432856,The Artist,7.3,1075
74725,9/2/2011,171760,Kill List,6,214
74879,9/23/2011,138730,Once Upon a Time in Anatolia,7.4,97
74998,9/2/2011,12355798,Seeking Justice,5.8,314
75174,1/26/2012,77278331,The Grey,6.4,1476
75301,10/21/2011,286201,Being Elmo: A Puppeteers Journey,7.4,62
75612,4/10/2013,286168572,Oblivion,6.4,4862
75622,11/23/2011,972512,Rampart,5.3,135
75629,11/17/2012,60487945,Evangelion: 3.0 You Can (Not) Redo,7.4,107
75638,3/2/2012,13551174,Red Lights,6,381
75656,5/29/2013,117698894,Now You See Me,7.3,5635
75674,2/24/2012,81272766,Act of Valor,6.3,420
75780,12/20/2012,218340595,Jack Reacher,6.3,3046
75802,6/6/2011,9504139,Hysteria,6.6,262
75900,10/17/2011,35057696,My Week with Marilyn,6.6,418
76025,10/2/2011,17693675,Shame,7,897
76163,8/8/2012,312573423,The Expendables 2,6.1,2940
76170,7/23/2013,415440673,The Wolverine,6.3,4110
76203,10/18/2013,187000000,12 Years a Slave,7.9,3787
76285,8/7/2013,174578751,Percy Jackson: Sea of Monsters,5.9,1685
76338,10/29/2013,644571402,Thor: The Dark World,6.8,4873
76341,5/13/2015,378858340,Mad Max: Fury Road,7.3,9629
76487,1/6/2012,101758490,The Devil Inside,4.6,263
76489,4/13/2012,54819301,The Three Stooges,4.9,143
76492,9/20/2012,358375603,Hotel Transylvania,6.8,2622
76493,5/15/2012,179379533,The Dictator,5.9,1789
76494,5/17/2012,79700000,What to Expect When Youre Expecting,5.8,611
76543,10/7/2011,22321,Tyrannosaur,7.3,124
76544,7/4/2013,2054941,Man of Tai Chi,5.8,295
76617,1/3/2013,47241945,Texas Chainsaw 3D,5.3,475
76649,2/18/2014,117831631,Pompeii,5.2,1294
76726,2/1/2012,145000000,Chronicle,6.6,1965
76757,2/4/2015,183987723,Jupiter Ascending,5.2,2816
76758,12/15/2011,95311434,The Flowers of War,7.1,193
77016,9/20/2012,48126384,End of Watch,7.2,1186
77117,5/4/2011,48000000,Sunny,8,56
77174,8/3/2012,107139399,ParaNorman,6.7,808
77221,12/21/2011,5446000,Black Gold,5.9,77
77338,11/2/2011,426480871,The Intouchables,8.2,5410
77663,7/12/2013,39881,Killing Season,5.3,425
77805,8/8/2013,1585582,Lovelace,6,234
77866,1/12/2012,63100000,Contraband,6.1,777
77877,4/19/2012,99357138,The Lucky One,6.8,981
77878,11/30/2011,3759582,The Lady,6.9,73
77883,8/30/2012,85446075,The Possession,5.8,509
77930,6/28/2012,167221571,Magic Mike,6.1,1062
77931,7/30/2013,347434178,The Smurfs 2,5.5,711
77944,10/27/2011,12935800,La peggior settimana della mia vita,5.9,96
77948,4/4/2012,16863583,The Cold Light of Day,4.8,277
77949,8/17/2011,209696,The Awakening,6.3,470
77950,7/11/2013,282570682,Turbo,6.1,1094
77951,12/18/2013,126546518,Walking With Dinosaurs,5.2,136
77953,8/9/2012,104907746,The Campaign,5.6,594
77987,5/30/2013,10337387,Only God Forgives,5.6,886
78215,3/6/2012,704,Into the White,6.9,96
78383,9/28/2013,10000000,Nurse 3-D,4.9,120
78480,9/10/2011,6581915,Monsieur Lazhar,6.6,82
78571,3/2/2012,540152,Being Flynn,5.8,73
78698,2/2/2012,24719215,Big Miracle,6.6,153
79120,9/22/2011,484592,Weekend,7.5,164
79224,8/10/2011,49000000,War of the Arrows,6.7,68
79316,1/8/2014,36433975,Devils Due,4.4,218
79548,2/23/2012,18100189,Gone,5.9,346
79694,8/23/2012,9627492,The Apparition,4.5,140
79697,9/3/2011,175706,Butter,5.8,154
80035,7/26/2012,68267862,The Watch,5.3,899
80038,9/9/2011,12186625,Friends with Kids,5.7,175
80274,10/23/2013,125537191,Enders Game,6.6,2354
80278,9/9/2012,180274123,The Impossible,7,2071
80280,3/30/2012,10158000,[REC]³ Genesis,4.9,360
80321,6/6/2012,746921274,Madagascar 3: Europes Most Wanted,6.4,1857
80379,12/10/2011,1000000,Louis C.K.: Live at the Beacon Theater,8.1,80
80518,7/2/2011,7401480,Fullmetal Alchemist: The Sacred Star of Milos,6.9,55
80585,6/13/2012,59418613,Rock of Ages,6,392
80591,9/1/2011,868439,W.E.,5.8,62
80767,6/11/2011,2550508,Jiro Dreams of Sushi,7.8,239
81005,2/27/2013,197687603,Jack the Giant Slayer,5.5,2634
81025,9/10/2011,34564651,Salmon Fishing in the Yemen,6.3,325
81188,11/21/2012,306941670,Rise of the Guardians,7.1,1981
81342,12/20/2011,9696204,Delicacy,6.5,138
81390,4/9/2011,25345000,A Lonely Place to Die,6.2,160
81481,9/22/2011,31500000,Silenced,8,88
81796,4/12/2012,32204030,Lockout,5.8,722
81836,4/20/2012,73244881,To Rome with Love,5.6,564
82390,9/14/2012,1353868,The Paperboy,5.4,244
82505,9/21/2012,44287131,House at the End of the Street,5.6,566
82507,3/29/2012,77712439,Sinister,6.8,1611
82525,7/6/2012,82966152,Savages,6.2,784
82633,8/29/2012,53676580,Lawless,6.8,1055
82650,8/2/2012,77112176,Diary of a Wimpy Kid: Dog Days,6,229
82654,1/31/2013,116980662,Warm Bodies,6.4,2698
82675,9/27/2012,376141306,Taken 2,6.1,2783
82679,10/25/2012,11417362,Fun Size,5.5,139
82682,1/10/2013,105200903,Gangster Squad,6.2,1805
82687,12/19/2012,41863726,The Guilt Trip,5.4,287
82690,11/1/2012,471222889,Wreck-It Ralph,7.1,4656
82693,9/8/2012,205738714,Silver Linings Playbook,7,4840
82695,12/18/2012,441809770,Les Misérables,7.2,1925
82696,8/7/2012,114281051,Hope Springs,5.8,287
82700,5/30/2013,243843127,After Earth,5,2579
82702,6/12/2014,609123048,How to Train Your Dragon 2,7.6,3163
82703,2/7/2014,272912430,Mr. Peabody & Sherman,6.7,861
82825,3/9/2012,16000000,Kahaani,7.3,61
82990,10/17/2012,142817992,Paranormal Activity 4,5.2,574
82992,5/6/2013,788679850,Fast & Furious 6,6.7,5282
83542,10/26/2012,130482868,Cloud Atlas,6.6,3031
83666,5/16/2012,68263166,Moonrise Kingdom,7.6,1701
83686,9/7/2012,13231461,The Words,6.4,384
83770,5/22/2012,8784318,On the Road,5.5,312
83899,9/10/2011,14347000,Youre Next,6.6,787
84165,3/28/2012,1653792,2 Days in New York,5.4,94
84174,8/6/2012,11947954,Bachelorette,5.3,457
84175,6/29/2012,21107746,Beasts of the Southern Wild,6.8,411
84184,8/3/2012,3094813,Celeste & Jesse Forever,6.4,164
84185,10/1/2012,1328467,Chasing Ice,7.4,62
84188,8/23/2012,319285,Compliance,6.3,225
84305,6/22/2012,1576687,Lay the Favorite,4.9,69
84306,9/14/2012,327345,Liberal Arts,6.1,179
84327,7/6/2012,714544,The Queen of Versailles,7.1,75
84329,8/16/2012,3325038,Robot & Frank,6.8,454
84332,6/8/2012,4007792,Safety Not Guaranteed,6.8,562
84336,2/12/2012,419953,Shadow Dancer,5.7,84
84341,9/12/2012,376597,Smashed,6.3,88
84348,7/28/2012,100345,V/H/S,5.8,385
84355,9/11/2011,3200000,Your Sisters Sister,6.5,140
84892,9/20/2012,33400000,The Perks of Being a Wallflower,7.7,3056
85038,1/18/2012,35000000,Welcome to the North,5.6,276
85350,6/5/2014,44349000,Boyhood,7.5,2008
85435,10/14/2011,29007412,A Few Best Men,5.9,137
85446,7/26/2012,140470746,Step Up Revolution,6.7,679
85870,3/14/2012,29193330,My Way,6.2,85
85872,3/7/2012,306724,Le Chef,5.9,173
85889,9/23/2013,9114264,Filth,6.8,628
86467,3/9/2012,8303261,Bel Ami,5,155
86825,2/28/2013,12077441,Stoker,6.5,895
86828,6/26/2015,7200039,Absolutely Anything,5.7,410
86829,10/6/2013,32935319,Inside Llewyn Davis,7.2,845
86834,3/20/2014,362637473,Noah,5.5,2408
86835,2/8/2015,566006,Knight of Cups,5.7,198
86837,7/1/2012,29844753,Amour,7.5,413
86838,9/7/2012,19422261,Seven Psychopaths,6.7,1224
86868,1/31/2012,40924982,La Vérité si je Mens ! 3,5.3,98
87093,12/24/2014,28883511,Big Eyes,6.8,1236
87101,6/23/2015,440603537,Terminator Genisys,5.8,3677
87368,6/13/2011,201607,17 Girls,5.6,103
87421,9/2/2013,98337295,Riddick,6.2,2066
87428,6/14/2012,58058367,Thats My Boy,5.5,460
87436,6/28/2013,21660,The ABCs of Death,4.7,175
87440,4/20/2012,22930,Struck by Lightning,6.2,96
87492,5/19/2014,12096300,Foxcatcher,6.5,965
87496,9/6/2012,19633027,The Company You Keep,5.9,261
87499,5/31/2013,2401510,The East,6.5,308
87502,11/2/2012,161772375,Flight,6.5,2449
87504,12/7/2012,8887603,Hyde Park on Hudson,5.3,77
87516,11/14/2013,4861022,Oldboy,5.9,632
87567,4/25/2013,21819348,The Big Wedding,5.7,421
87818,1/1/2013,32438988,Movie 43,4.5,816
87826,10/11/2012,73100172,Here Comes the Boom,6,598
87827,11/20/2012,609016565,Life of Pi,7.2,5912
88005,6/22/2012,9636289,Seeking a Friend for the End of the World,6.3,713
88042,12/25/2012,119772232,Parental Guidance,5.8,212
88273,3/29/2012,7594693,A Royal Affair,7.2,244
88284,3/8/2012,4129250,Barbara,7.3,71
88751,7/10/2008,101702060,Journey to the Center of the Earth,5.8,1353
88794,11/9/2011,84606030,J. Edgar,6,766
89008,9/9/2011,366377,The Oranges,5.3,149
89455,7/25/2012,1663931,360,5.7,81
89492,12/20/2012,88058786,This Is 40,5.6,909
89691,2/17/2012,3010,ATM,5.1,195
91070,6/18/2011,30905,L!fe Happens,5.3,66
91314,6/25/2014,1091405097,Transformers: Age of Extinction,5.8,3136
91745,9/12/2013,1162635,Romeo & Juliet,6.6,175
92182,1/21/2011,13101672,Silent House,5.2,125
92591,4/27/2012,9206470,Bernie,6.5,325
93456,6/25/2013,970761885,Despicable Me 2,7,4729
93828,3/15/2013,9747,Welcome to the Punch,5.7,284
93856,5/24/2012,18112929,Chernobyl Diaries,4.9,492
94204,5/3/2012,525,Meeting Evil,4.7,59
94329,9/8/2011,4105187,The Raid,7.3,1076
94348,10/18/2012,30353232,Alex Cross,5.1,303
94352,11/9/2012,34153101,Cirque du Soleil: Worlds Away,6.1,58
94901,2/14/2012,3003,About Cherry,4.4,91
95610,9/14/2016,211952420,Bridget Joness Baby,6.3,972
96721,9/2/2013,90247624,Rush,7.7,2310
96724,9/6/2012,68929150,Anna Karenina,6.5,660
96936,6/12/2013,19145732,The Bling Ring,5.3,1205
97020,1/30/2014,242688965,RoboCop,5.7,2385
97365,5/17/2012,25762027,Rust and Bone,7.1,438
97367,3/20/2013,35485608,The Place Beyond the Pines,6.8,1689
97370,3/14/2014,5380251,Under the Skin,6,1118
97430,11/2/2012,15608545,The Man with the Iron Fists,5.2,369
97614,11/8/2012,66351,Deadfall,5.6,228
97630,12/19/2012,132820716,Zero Dark Thirty,6.7,1723
98339,3/2/2012,2521,The Samaritan,5.2,69
98357,1/18/2013,19701164,Broken City,5.7,601
98548,6/29/2012,12434778,People Like Us,6.6,206
98566,8/7/2014,477200000,Teenage Mutant Ninja Turtles,5.8,2677
99861,4/22/2015,1405403694,Avengers: Age of Ultron,7.3,6908
100042,11/12/2014,169837010,Dumb and Dumber To,5.4,1140
100271,4/21/2012,6748712,A Letter to Momo,7.2,70
100402,3/20/2014,714766572,Captain America: The Winter Soldier,7.6,5881
100529,4/24/2012,252603,Lola Versus,4.8,55
101173,2/14/2011,1072602,Coriolanus,5.9,133
101267,6/28/2012,32726956,Katy Perry: Part of Me,6.5,88
101299,11/15/2013,847423452,The Hunger Games: Catching Fire,7.4,6656
101731,7/6/2012,102388,The Magic of Belle Isle,7,91
102207,4/3/2012,48600000,HOUBA! On the Trail of the Marsupilami,5,214
102362,3/8/2013,18074539,Dead Man Down,5.9,646
102382,4/16/2014,705717432,The Amazing Spider-Man 2,6.5,4274
102651,5/28/2014,758539785,Maleficent,7,4607
102780,9/9/2012,89237,Byzantium,6.1,300
102899,7/14/2015,519311965,Ant-Man,7,6029
103328,7/2/2012,641100,Holy Motors,7,232
103332,7/25/2012,9128263,Ruby Sparks,7,546
103620,12/26/2012,31081,Maniac,5.9,322
103663,8/28/2012,16800000,The Hunt,7.9,946
103686,4/27/2012,24267,Paradise: Love,6.7,53
103731,5/1/2013,21587700,Mud,7,1080
103740,9/12/2012,124919,Beyond the Hills,7.2,54
103747,6/1/2012,7034007,The Angels Share,7,142
104755,9/10/2012,1165882,The Lords of Salem,5.1,244
105864,11/14/2015,331926147,The Good Dinosaur,6.6,1782
106646,12/25/2013,392000694,The Wolf of Wall Street,7.9,6768
106747,9/12/2013,15008161,Machete Kills,5.3,642
107811,3/1/2013,48065672,21 & Over,5.7,748
107846,10/9/2013,122915111,Escape Plan,6.7,1688
107985,7/18/2013,46089287,The Worlds End,6.7,1820
109091,10/25/2013,71009334,The Counselor,5,724
109410,4/12/2013,95020213,42,6.8,795
109414,6/12/2013,126041322,This Is the End,6.2,2394
109417,9/21/2013,16549477,Battle of the Year,5.9,89
109418,7/11/2013,246984278,Grown Ups 2,5.8,1180
109421,2/7/2013,63372757,Side Effects,6.4,1340
109424,10/10/2013,95000000,Captain Phillips,7.6,2495
109428,4/5/2013,97542952,Evil Dead,6.4,1754
109431,2/7/2013,173965010,Identity Thief,5.6,1667
109439,5/23/2013,362000072,The Hangover Part III,6,2991
109443,12/18/2013,173649015,Anchorman 2: The Legend Continues,6,940
109445,11/27/2013,1274219009,Frozen,7.3,5440
109451,9/26/2013,248384621,Cloudy with a Chance of Meatballs 2,6.4,936
109491,2/13/2013,60052138,Beautiful Creatures,5.6,1017
109513,8/22/2012,14400000,Hit & Run,5.5,225
109729,7/29/2013,56825,The Canyons,4.1,75
110160,5/18/2012,12250,Laurence Anyways,7.7,190
110398,8/7/2012,2341226,No,7,132
110415,8/1/2013,86758912,Snowpiercer,6.7,2910
110416,9/6/2014,857522,Song of the Sea,8.1,420
110552,10/23/2013,3302463,The Protector 2,5.5,57
111190,4/3/2013,318982,Adore,6.1,296
111473,12/25/2013,1234254,The Invisible Woman,6.2,66
111969,9/9/2012,81071,Stuck in Love,7.3,657
112200,9/7/2012,1065881,Thanks for Sharing,5.7,164
112205,9/13/2013,36894225,The Family,6.1,1052
112336,11/22/2012,23570541,Hitchcock,6.3,527
112949,2/7/2013,97594140,Safe Haven,6.9,840
113947,5/2/2012,9138338,The Sessions,6.6,183
114150,9/28/2012,115350426,Pitch Perfect,7.3,2310
115210,5/19/2012,95000,Stitches,5.5,94
115283,10/3/2013,175705,A.C.O.D.,5.5,106
115348,8/14/2013,13785015,Paranoia,5.6,358
115782,8/16/2013,35931410,Jobs,6,1183
116149,11/27/2014,259207227,Paddington,7,899
116613,9/11/2012,6294161,The Sweeney,5.7,110
116711,5/15/2013,268426634,Epic,6.4,1143
116741,6/7/2013,44000000,The Internship,6.1,1691
116745,12/18/2013,188133322,The Secret Life of Walter Mitty,7,3213
117251,6/27/2013,205366737,White House Down,6.3,1910
117263,3/20/2013,161025640,Olympus Has Fallen,6.2,3010
117691,6/22/2012,4100000,Gangs of Wasseypur,7,83
117974,11/30/2012,61782,Sightseers,6.2,187
118289,9/19/2013,21766271,Diana,5.3,180
118340,7/30/2014,773328629,Guardians of the Galaxy,7.9,10014
118406,7/28/2012,17322136,Naruto Shippuden the Movie: Road to Ninja,7.4,81
118628,9/14/2012,11620000,English Vinglish,7.3,68
119283,1/23/2013,46216641,Parker,5.7,1467
119450,6/26/2014,710644566,Dawn of the Planet of the Apes,7.3,4511
119675,5/26/2013,15600000,Behind the Candelabra,6.6,307
120467,2/26/2014,174600318,The Grand Budapest Hotel,8,4644
121642,9/13/2012,18295,Twice Born,6.9,142
121674,11/30/2012,258656,Great Expectations,6.3,101
121677,3/17/2013,519535,The Reluctant Fundamentalist,6.6,80
121826,9/8/2012,59520298,Quartet,6.4,141
121856,12/21/2016,240697856,Assassins Creed,5.4,2776
121872,9/7/2012,1005700,Ginger & Rosa,6.4,79
121873,9/11/2012,717205,Hannah Arendt,7.1,70
121875,9/26/2012,11879046,In the House,7.3,259
121879,11/2/2012,1562546,A Late Quartet,6.6,80
121986,5/17/2013,4069826,Frances Ha,7.3,358
122081,1/24/2013,31724284,Spring Breakers,5,1580
122857,10/4/2012,1402307,Universal Soldier: Day of Reckoning,5.1,139
122906,8/16/2013,87100449,About Time,7.8,2140
122917,12/10/2014,956019788,The Hobbit: The Battle of the Five Armies,7.1,4884
123103,9/12/2012,58510,Aftershock,5.3,110
123105,9/13/2012,30668,The Bay,5.5,237
123109,3/9/2013,74918,No One Lives,5.5,173
123229,7/11/2012,103504,Porn in the Hood,5.4,92
123377,9/5/2012,3623330,Pieta,6.9,92
123553,8/21/2013,90565421,The Mortal Instruments: City of Bones,6.2,1649
123678,8/31/2012,444575,The Act of Killing,7.5,213
124157,7/25/2012,83519699,The Thieves,6.7,76
124459,3/14/2013,27437881,The Incredible Burt Wonderstone,5.3,732
124905,5/14/2014,529076069,Godzilla,6.1,3232
126250,9/4/2012,10016934,Love Is All You Need,6.2,86
126319,12/12/2012,8109160,Ernest & Celestine,7.6,148
126889,5/9/2017,232380243,Alien: Covenant,5.7,2677
126963,3/30/2013,50353002,Dragon Ball Z: Battle of Gods,6.5,370
127370,9/15/2012,1697294,Song for Marion,6.5,66
127372,9/14/2012,3346265,Emperor,6.1,99
127373,5/2/2013,1066471,What Maisie Knew,7.4,149
127380,6/16/2016,1028570889,Finding Dory,6.8,4333
127493,5/17/2012,2106557,Stolen,5.1,345
127501,9/14/2012,2804874,Barfi,7.2,84
127517,9/11/2012,3428048,Disconnect,6.9,459
127533,8/25/2012,61700000,Rurouni Kenshin,7.2,174
127560,12/26/2013,22309223,The Railway Man,6.7,277
127585,5/15/2014,747862775,X-Men: Days of Future Past,7.5,6155
127864,9/21/2012,279735,Blancanieves,7.1,67
128136,9/11/2012,45250,My Awkward Sexual Adventure,5.6,60
129112,8/31/2012,1347747,Wadjda,7.2,125
129139,7/24/2013,3566225,The To Do List,5.5,348
129670,9/21/2013,17654912,Nebraska,7.4,648
130150,12/27/2013,20275812,Labor Day,6.7,306
130739,7/3/2012,2750275,A Coffee in Berlin,7,113
131631,11/18/2014,752100229,The Hunger Games: Mockingjay - Part 1,6.6,5767
131634,11/18/2015,653428261,The Hunger Games: Mockingjay - Part 2,6.6,4117
132232,1/17/2013,146497771,Mama,6,1452
132344,4/5/2013,11176469,Before Midnight,7.3,583
132363,8/16/2013,115922175,The Butler,7.2,1134
133694,9/23/2012,8138788,Promised Land,6,246
133805,10/16/2013,82394288,Carrie,5.8,1505
134126,10/11/2012,7339398,A Company Man,6.6,52
134374,4/18/2013,86175291,Pain & Gain,6.1,1595
134411,2/21/2013,42930462,Snitch,5.8,1155
134597,9/21/2012,6842058,The Collection,5.9,294
135397,6/9/2015,1513528810,Jurassic World,6.5,8842
136400,8/2/2013,131940411,2 Guns,6.6,1611
136418,5/7/2013,8352885,Hummingbird,5.9,587
136795,6/27/2013,158674180,The Heat,6.5,1595
136797,3/13/2014,203277636,Need for Speed,6.1,1560
136799,10/13/2016,346864462,Trolls,6.7,1054
136835,9/10/2014,53830415,No Good Deed,5.6,182
137093,10/31/2013,134402450,Last Vegas,6.4,813
137094,1/15/2014,50549107,Jack Ryan: Shadow Recruit,5.9,1194
137106,2/6/2014,469160692,The Lego Movie,7.5,3127
137113,5/27/2014,370541256,Edge of Tomorrow,7.6,4979
137116,3/23/2017,197183546,Smurfs: The Lost Village,6.2,311
137182,10/9/2012,5475058,The Broken Circle Breakdown,7.7,341
137321,2/13/2014,30800231,Winters Tale,6,501
138103,8/4/2014,206172544,The Expendables 3,6.1,1830
138222,10/20/2012,1938,Best Man Down,6.1,65
138832,8/7/2013,269994119,Were the Millers,6.8,3053
138843,7/18/2013,318000141,The Conjuring,7.4,3169
139038,1/11/2013,60141683,A Haunted House,5.4,523
139455,11/30/2012,14567,Silent Night,4.8,71
139567,8/31/2012,4636169,Fire with Fire,5.6,223
139651,9/17/2012,11384015,Haute Cuisine,6.1,87
140300,1/23/2016,521170825,Kung Fu Panda 3,6.7,1630
140607,12/15/2015,2068223624,Star Wars: The Force Awakens,7.5,7993
140818,11/11/2013,3721345,Ragnarok,5.7,59
140823,11/16/2013,112544580,Saving Mr. Banks,7.3,1256
140870,11/17/2013,30000000,Minuscule: Valley of the Lost Ants,6.6,128
141043,3/20/2014,7176347,A Long Way Down,6.2,356
144336,3/28/2014,17508518,Sabotage,5.5,560
144340,3/21/2013,18000000,Admission,5.5,307
144789,3/8/2013,11724119,Im So Excited!,5.8,219
145135,2/21/2013,25174316,Dark Skies,6.1,668
145197,4/5/2013,444098,Upstream Color,6.5,277
145220,3/20/2014,80383290,Muppets Most Wanted,6.2,318
146015,4/4/2014,200406,The Double,6.5,344
146198,2/19/2016,12639297,Triple 9,5.6,812
146203,2/28/2013,15179302,The Last Exorcism Part II,4.4,204
146223,8/28/2013,5750401,Closed Circuit,5.8,174
146227,8/29/2013,10501938,Getaway,4.9,248
146233,9/18/2013,122126687,Prisoners,7.9,3183
146238,9/24/2013,62616646,Runner Runner,5.5,547
146239,10/10/2013,51164106,Delivery Man,6.2,561
146301,10/21/2015,78096553,Paranormal Activity: The Ghost Dimension,5,435
146304,11/15/2013,71625195,The Best Man Holiday,6.7,110
146375,12/15/2012,25109572,On the Other Side of the Tracks,5.4,204
147441,12/3/2014,268031828,Exodus: Gods and Kings,5.6,1957
147773,6/6/2013,23198652,The Way Way Back,7.1,695
147868,12/22/2012,10703234,The Worst Christmas of My Life,5.5,86
149870,7/20/2013,117932401,The Wind Rises,7.7,720
149871,11/23/2013,24186232,The Tale of the Princess Kaguya,8,350
150117,2/8/2013,28234657,I Give It a Year,5.4,348
150540,6/9/2015,857611174,Inside Out,7.9,6737
150689,3/12/2015,543514353,Cinderella,6.7,2426
151960,8/9/2013,219788712,Planes,5.7,568
152259,1/3/2013,1034589,Phantom,5.5,120
152532,9/7/2013,55198285,Dallas Buyers Club,7.9,2973
152584,10/9/2013,10165694,Blue Is the Warmest Color,7.2,1114
152599,7/3/2013,5867686,The Immigrant,6.2,256
152601,12/18/2013,47351251,Her,7.9,4215
152737,12/26/2013,74188937,August: Osage County,6.9,497
152742,1/1/2013,19255873,The Best Offer,7.7,719
152747,10/18/2013,6108720,All Is Lost,6.6,679
152748,7/3/2013,1031243,Aint Them Bodies Saints,6.1,144
152760,1/24/2014,154984035,The Monuments Men,5.8,1545
152780,5/17/2013,10631747,The Past,7.1,161
152795,5/16/2013,455815,The Congress,6.4,165
153158,7/18/2013,24000000,Underdogs,6,127
153518,5/11/2016,349779543,The Angry Birds Movie,5.9,1048
154400,9/12/2014,19054534,The Drop,6.7,859
154441,10/5/2012,1672940,Till Luck Do Us Part,6.4,51
155084,4/18/2014,13809,13 Sins,6.2,355
156022,9/24/2014,192330738,The Equalizer,7.1,2997
156236,1/16/2013,10759874,Cycling with Molière,6.7,63
156711,8/15/2013,2159041,Austenland,6.6,192
157099,3/14/2014,75143,Better Living Through Chemistry,5.9,99
157336,11/5/2014,675120017,Interstellar,8.1,11187
157350,3/14/2014,288747895,Divergent,6.9,4784
157353,4/16/2014,103039258,Transcendence,5.9,2339
157354,7/25/2013,17385830,Fruitvale Station,7.3,397
157360,8/9/2013,2963902,In a World...,6.4,232
157386,8/2/2013,6854611,The Spectacular Now,6.8,1074
157544,7/24/2015,1784763,The Vatican Tapes,4.6,248
157547,9/8/2013,44030246,Oculus,6.3,1079
157825,8/14/2014,33821,White Bird in a Blizzard,6.1,289
157827,5/18/2015,161789,Louder Than Bombs,6.7,93
157829,5/14/2014,985007,The Disappearance of Eleanor Rigby: Them,6.2,106
157834,1/2/2014,770706,The Zero Theorem,5.9,383
157841,10/16/2013,9494789,The Young and Prodigious T.S. Spivet,6.7,234
157845,5/18/2014,2295423,The Rover,6.1,295
157847,4/11/2014,2365467,Joe,6.5,346
157849,7/25/2014,31554855,A Most Wanted Man,6.5,545
157851,5/21/2014,1338365,Maps to the Stars,5.8,398
158011,3/14/2013,68572378,The Call,6.6,1275
158015,5/31/2013,89328627,The Purge,6,2498
158852,5/19/2015,209154322,Tomorrowland,6.2,2904
158907,1/18/2013,15000,Breathe In,6.1,96
158916,1/24/2013,6147,Sweetwater,6,71
158999,6/7/2013,2063312,Blackfish,7.9,456
159117,6/6/2013,21833,V/H/S/2,6,300
159121,1/16/2013,29494,Paulette,6.3,138
159128,9/27/2013,81381,We Are What We Are,5.5,192
159154,5/24/2013,602042,We Steal Secrets: The Story of WikiLeaks,6.2,58
159824,9/21/2015,473226958,Hotel Transylvania 2,6.7,1528
159932,2/9/2013,18642,A Single Shot,5.7,92
160068,2/10/2013,2107925,Gloria,6.2,56
160588,7/25/2013,99206215,Blue Jasmine,7,1126
160704,1/30/2013,48965210,The Berlin File,6.5,56
161545,11/30/2012,8927600,Tutto tutto niente niente,4.8,54
162903,10/11/2013,8555008,The Fifth Estate,5.7,368
164251,10/12/2014,176391,Serena,5.3,299
164457,12/6/2013,15400000,Out of the Furnace,6.5,731
166076,5/6/2013,2915767,Superman: Unbound,6.6,109
166424,8/5/2015,167977596,Fantastic Four,4.4,2322
166426,5/23/2017,794191988,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,2814
167073,10/20/2015,62076141,Brooklyn,7.2,1235
167810,4/8/2015,45431,Lost River,5.8,228
168055,4/2/2013,7636,Love Is in the Air,5.9,143
168098,7/6/2016,1133031,Cell,4.4,325
168259,4/1/2015,1506249360,Furious 7,7.3,4253
168530,1/7/2014,153997819,Ride Along,6.1,867
168672,12/12/2013,251171807,American Hustle,6.8,2868
168705,10/22/2005,2405420,BloodRayne,3.6,120
169209,9/3/2013,3639345,Empire State,4.9,229
